HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V
18609,"3,982077","16,903445","17,31","78,71","-144,74","8,89","0,784"
26761,"5,684849","24,350258","17,34","-11,24","17,63","7,6","0,519"
27641,"5,850906","11,498891","17,35","-5,51","11,64","6,94","0,828"
13631,"2,925640","18,773795","17,36","282,82","-146,54","9,74","0,839"
26100,"5,566664","15,584546","17,44","-50,85","-28,43","7,32","0,58"
25034,"5,360862","15,847070","17,48","-31,09","-46,38","7,71","0,481"
20366,"4,361575","10,771671","17,53","-30,55","-11,81","8,69","0,603"
15394,"3,307538","15,177348","17,54","-1,48","-301,25","7,42","0,79"
14721,"3,169418","18,345566","17,55","163,7","-58,68","8,69","0,682"
21179,"4,540459","13,113232","17,55","102,37","-18,77",11,"1,194"
21703,"4,660140","13,123099","17,64","236,38","-141,18","8,93","0,83"
25586,"5,468329","22,930460","17,69","-119,41","-81,74","8,67","0,689"
24180,"5,191947","5,703210","17,75","60,65","-139,87","7,88","0,522"
26689,"5,671563","16,392820","17,82","56,67","-162,29","7,36","0,524"
25677,"5,483924","10,249279","17,9","122,04","-79,77","10,98","1,629"
21912,"4,712184","16,513685","17,92","-177,92","-196,32","11,3","1,27"
13977,"3,000855","9,178807","17,99","120,6","139,67","10,03","0,84"
19038,"4,078254","22,081926","18,04","91,73","-58,52","4,36","1,064"
15074,"3,238277","9,130905","18,08","273,8","-81,77","11,16","1,16"
19789,"4,241783","22,451865","18,12","95,09","-34,1","7,05","0,424"
16538,"3,549315","16,598428","18,16","-22,39","-96,1","7,03","0,503"
20087,"4,306445","21,579297","18,25","96,42","-33,92","5,64","0,277"
24923,"5,340395","11,609818","18,26","50,64","-13,41","9,03","0,765"
23155,"4,981582","10,554700","18,28","55,24","-152,87","10,96",      
22616,"4,865884","9,872702","18,3","20,57","-29,64","6,82","0,423"
15278,"3,285144","24,035150","18,4","107,1","6,09","8,96","0,719"
20873,"4,473167","14,740974","18,42","109,72","-21,27","5,9","0,325"
21918,"4,713565","12,209765","18,42","80,19","-227,59","7,4","0,76"
23498,"5,052127","13,730669","18,44","65,95","-18,46",9,"0,765"
25082,"5,369780","5,395305","18,46","49,12","-50,64","7,01","0,516"
23983,"5,155456","9,829579","18,54","63,54","-7,87","5,43","0,249"
24660,"5,291872","14,514041","18,54","11,69","-74,92","8,54","0,667"
19257,"4,127623","9,494036","18,55","-50,75","-35,61","11,49","1,165"
26382,"5,617704","17,040324","18,56","42,9","-34,86","5,53","0,237"
22826,"4,912126","12,352201","18,58","92,23","-39,95","7,13","0,583"
26651,"5,664304","24,225465","18,64","-3,06","40,18","7,12","0,398"
27878,"5,899652","12,419437","18,64","-8,44","-260,15","7,76","0,59"
25860,"5,520494","15,773451","18,66","-43,48","-373,23","8,64","0,669"
28428,"6,003829","4,835526","18,69","-60,84","136,49","7,46","0,639"
24177,"5,191594","10,121019","18,73","-37,88","-216,59","11,97","1,461"
20567,"4,406187","17,078951","18,74","99,08","-27,93","6,96","0,45"
23750,"5,104997","17,816414","18,78","64,38","-31,98","8,82","0,73"
17305,"3,704422","22,786456","18,79","21,57","-75,5","7,4","0,428"
23871,"5,130111","20,418379","18,8","-49,12","-31,33","5,28","0,118"
13600,"2,921190","17,891710","18,89","117,79","-13,2","8,83","0,704"
14810,"3,187286","21,097359","18,91","-3,01","-53,57","8,52","0,777"
21475,"4,611470","11,912362","18,93","165,74","-29,14","9,94","0,852"
22654,"4,873203","18,996917","18,93","78,66","-31,45","10,29","1,07"
24883,"5,334335","13,544989","18,93","-20,2","-89,59","7,5","0,561"
14803,"3,186201","9,196367","19,13","238,1","-71,82","11,31","1,25"
20397,"4,366930","12,509087","19,15","29,73","66,31","9,27","0,689"
20419,"4,373803","11,305714","19,17","115,03","-6,69","9,79","1,183"
15381,"3,305551","18,171623","19,19","-82,92","-103,63","7,52","0,642"
14974,"3,217248","20,729908","19,2","-44,39","-65,23","8,65","0,617"
21926,"4,714519","18,144884","19,22","61,63","-121,96","10,27","0,818"
22957,"4,939521","13,514466","19,26","-77,77","-45,97","4,06","1,158"
22350,"4,811701","21,100987","19,3","81,87","-46,43","9,06","0,843"
22524,"4,846818","16,210455","19,3","83,97","-24,87","7,29","0,536"
26864,"5,703647","7,401999","19,31","-330,36","-360,59","10,83","1,04"
14175,"3,046267","12,354023","19,33","196,19","14,14","10,21","1,382"
20563,"4,404706","18,002914","19,35","112,72","-33,2","9,99","1,05"
14807,"3,186760","22,422992","19,36","59,21","-129,85","10,55",      
22203,"4,775108","15,472050","19,42","91,37","-24,72","8,3","0,665"
14838,"3,193824","19,726677","19,44","154,61","-8,39","4,35","1,033"
21670,"4,651710","7,870976","19,44","91,87","-4,56","5,38","0,257"
20357,"4,359665","14,409789","19,46","105,19","-19,11","6,6","0,412"
21112,"4,524819","13,903469","19,46","92,6","-19,96","7,78","0,54"
19870,"4,261788","20,819794","19,48","111,21","-36,57","7,83","0,705"
19934,"4,275966","21,907469","19,48","105,61","-37,59","9,14","0,813"
21788,"4,680297","23,809625","19,48","63,12","-48,26","8,84","0,688"
20349,"4,358791","21,039877","19,55","105,2",-36,"6,79","0,434"
20086,"4,306109","17,421641","19,57","120,57","-40,55","10,01","1,097"
23069,"4,963751","14,002186","19,66","67,17","-19,49","8,89","0,737"
22422,"4,825590","15,888748","19,68","87,37","-23,68","7,72","0,578"
19263,"4,128667","16,518789","19,7","123,1","-25,25","9,94","1,005"
15572,"3,343612","9,033552","19,71","287,04","-62,85","8,46","0,69"
22688,"4,879192","14,623128","19,75","200,05","-37,85","7,51","0,639"
27118,"5,750498","4,008111","19,79",-11,"-34,02","6,09","0,32"
13674,"2,935377","7,922539","19,81","186,3","-46,04","9,93","1,055"
19098,"4,094354","17,937707","19,81","126,34","-29,13","9,31","0,89"
22265,"4,793769","18,258721","19,81","78,87","-38,81","8,54","0,72"
20350,"4,358964","18,417582","19,83","111,05","-31,69","6,8","0,441"
21008,"4,504992","19,840576","19,94","94,9","-28,3","7,09","0,47"
25195,"5,390704","16,981491","19,97","6,43","-152,28","8,11","0,606"
20082,"4,305354","16,088341","20,01","121,88","-19,72","9,57","0,98"
23497,"5,051596","21,589962","20,01","68,94","-40,85","4,62","0,155"
21961,"4,720488","24,088920","20,03","15,62","-18,3","6,18","0,544"
16405,"3,520951","20,768072","20,04","-112,36","-196,42","8,08","0,68"
20491,"4,391778","24,405402","20,04","93,11","-45,08","7,18","0,462"
20890,"4,477004","19,740685","20,09","99,83","-39,82","8,62","0,741"
20187,"4,326909","12,624322","20,13","168,47","-19,23","9,81","0,924"
22550,"4,853482","11,068026","20,15","87,6","-8,72","6,79","0,543"
15304,"3,290663","7,655808","20,2","169,3","-7,64","7,38","0,567"
14809,"3,187178","22,415865","20,24","56,04","-125,11","8,51","0,71"
20901,"4,480601","13,047602","20,33","105,17","-15,08","5,02","0,215"
20614,"4,415869","19,042013","20,4","110,73","-32,5","5,97","0,378"
17472,"3,744322","10,177943","20,41","170,32","-231,35","8,62","0,66"
14711,"3,167813","12,996819","20,47","-120,41","-164,81","11,13","1,01"
21683,"4,654584","15,917977","20,51","82,4","-19,53","4,67","0,147"
27802,"5,883271","15,170896","20,53","175,68","103,31","10,39","1,4"
25127,"5,378534","13,229082","20,54","15,31","-45,45","9,15","0,706"
20916,"4,483270","16,159092","20,58","90,28","-25,47","6,59","0,536"
20480,"4,389536","21,379095","20,63","99,77","-39,07","8,84","0,758"
20885,"4,476249","15,962181","20,66","104,76","-15,01","3,84","0,952"
20577,"4,407868","16,886166","20,73","110,89","-24,72","7,79","0,599"
22044,"4,740508","11,146137","20,73","98,87","-13,47","5,39","0,251"
20679,"4,429878","18,017272","20,79","112,62","-35,79","8,99","0,935"
21654,"4,649254","14,105579","20,81","103,31","-21,62","7,96","0,655"
20842,"4,466884","21,619907","20,85","98,82","-40,59","5,72","0,27"
20713,"4,439095","15,618265","20,86","114,66","-33,3","4,48","0,262"
20616,"4,416757","11,977924",21,"43,19","-16,32","8,41","0,639"
26444,"5,626968","6,112006","21,01","93,4","-89,05","7,64","0,578"
20889,"4,476944","19,180432","21,04","107,23","-36,77","3,53","1,014"
21261,"4,561647","19,014032","21,06","102,3","-34,96","10,74","1,197"
20711,"4,438462","22,813583","21,07","108,66","-45,83","4,28","0,263"
19796,"4,242873","10,701388","21,08","119,81","-5,22","7,11","0,514"
20485,"4,390356","15,763113","21,08","126,22","-30,5","10,47","1,231"
20899,"4,480082","17,285464","21,09","105,58","-30,05","7,83","0,609"
21946,"4,717064","18,711645","21,1","100,3",-93,"9,92","1,122"
20255,"4,340308","18,742608","21,12","119,59","-48,17","6,11","0,404"
20205,"4,329890","15,627642","21,17","115,29","-23,86","3,65","0,981"
20484,"4,390295","16,777260","21,17","105,09","-27,62","5,64","0,31"
20826,"4,462799","11,736420","21,18","110,28","-12,11","7,49","0,56"
20261,"4,343420","15,095453","21,2","108,79","-20,67","5,26","0,225"
20492,"4,392314","14,670478","21,23","107,57","-18,24","9,11","0,855"
20146,"4,318891","17,524749","21,24","112,8","-29,89","8,47","0,721"
25523,"5,458341","18,845588","21,24","56,36","-346,11","9,58","0,92"
19261,"4,128329","15,162788","21,27","127,06","-22,75","6,02","0,397"
20635,"4,422824","22,293874","21,27","105,49","-44,14","4,21","0,136"
20455,"4,382248","17,542514","21,29","107,75","-28,84","3,77","0,983"
20850,"4,467899","13,867942","21,29","106,16","-17,59","9,02","0,839"
14705,"3,166575","15,373237","21,3","-96,99","-281,02","9,06","0,825"
21308,"4,575055","10,016420","21,36","118,55","-68,94","7,72","0,615"
24336,"5,223622","3,687102","21,36","-36,81","22,24","7,82","0,637"
17962,"3,840269","17,246506","21,37","130,19","-23,3","9,46","0,782"
22380,"4,817645","18,641239","21,38","82,39","-40,86","8,98","0,833"
21273,"4,564144","14,844424","21,39","103,69","-25,94","4,65","0,255"
24021,"5,162754","7,181589","21,39","51,64","14,61","7,41","0,464"
20019,"4,294150","16,947859","21,4","113,07","-21,39","8,32","0,756"
18433,"3,941313","22,674394","21,41","174,27","-233,12","7,84","0,688"
19148,"4,104480","15,698120","21,41","118,53","-19,59","7,85","0,593"
20741,"4,444478","16,746899","21,42","110,29","-27,82","8,1","0,664"
20440,"4,378936","15,056091","21,45","111,98","-19,88","6,97","0,518"
20661,"4,427033","15,941010","21,47","104,62","-28,83","6,44","0,509"
21983,"4,725484","11,166713","21,48","97,8","24,92","10,29","1,16"
21673,"4,652560","15,799846","21,49","32,4","-77,67","5,08","0,141"
28614,"6,039722","9,647277","21,49","14,19","-37,44","4,12","0,17"
17960,"3,839713","17,476366","21,5","114,24","-252,31","7,5","0,653"
20712,"4,438472","21,470434","21,54","105,82","-36,48","7,36","0,557"
24558,"5,269158","16,942417","21,55","-148,64","-161,3","10,5","1,09"
20948,"4,491764","17,863163","21,59","105,72","-32,56","6,9","0,451"
16329,"3,508452","20,103263","21,61","155,02","-63,38","8,29","0,739"
15310,"3,292439","7,690152","21,64","170,41","-7,48","7,78","0,617"
28734,"6,068671","23,263341","21,64","-2,6","-119,72","4,16","0,835"
21402,"4,594239","10,160790","21,68","44,89","-52,42","4,25","0,184"
19793,"4,242310","23,574945","21,69","121,09","-48,34","8,05","0,657"
26018,"5,551926","20,035561","21,71",-71,"-296,53","8,81","0,9"
20719,"4,440169","16,853322","21,76","103,64","-17,58","8,04","0,651"
21589,"4,635962","12,510838","21,79","101,73","-14,9","4,27","0,122"
20284,"4,347978","13,864427","21,8","105,29","-17,97","6,15","0,456"
21099,"4,521026","20,133164","21,81","102,78","-41,08","8,59","0,734"
20762,"4,448428","13,138172","21,83","104,54","-18,1","10,48","1,146"
20815,"4,459969","15,589188","21,83","103,54","-25,16","7,41","0,537"
20056,"4,300511","18,256805","21,84","115,65","-31,23","7,53","0,681"
21036,"4,510379","13,724402","21,84","108,06","-19,71","5,4","0,263"
20400,"4,367644","14,077198","21,87","114,04","-21,4","5,72","0,315"
20894,"4,477706","15,870883","21,89","108,66","-26,39","3,4","0,179"
19781,"4,240458","14,625035","21,91","105,61","-19,86","8,45","0,693"
21588,"4,635957","16,033291","21,96","113,05","-40,4","5,78","0,312"
18735,"4,013546","18,194000","21,99","129,49","-28,27","5,89","0,319"
20693,"4,432594","5,150145","22,03","96,32","4,55","7,36","0,509"
20648,"4,424829","17,927910","22,05","108,26","-32,47","4,3","0,049"
19786,"4,240904","12,435324","22,19","117,48","-9,35","8,05","0,64"
24681,"5,294716","7,353343","22,22","-3,74","-148,69","7,31","0,661"
16788,"3,600883","16,467408","22,25","-284,52","-276,33","7,65","0,58"
20553,"4,403460","14,758207","22,25","97,38","-33,51","7,58","0,604"
21137,"4,531044","15,851560","22,25","107,59","-32,38","6,01","0,338"
20237,"4,336935","19,233480","22,27","115,67","-34,02","7,46","0,56"
18471,"3,947799","22,477971","22,31","69,43","-114,82","5,62","0,345"
20219,"4,332696","14,035201","22,31","115,42","-19,91","5,58","0,283"
20542,"4,401600","17,444130","22,36","109,99","-33,47","4,8","0,154"
22177,"4,771887","3,636336","22,45","92,59","12,96","10,92","1,277"
13679,"2,937158","8,381563","22,46","69,83","-88,32","5,97","0,478"
19877,"4,262857","15,400695","22,51","114,38","-22,07","6,31","0,4"
21029,"4,509342","16,194014","22,54","104,98","-25,14","4,78","0,17"
21039,"4,510803","15,691879","22,55","104,17","-24,29","5,47","0,258"
20527,"4,398448","14,052113","22,57","115,9","-15,21","10,89","1,288"
21459,"4,608094","23,340855","22,6","109,97","-53,86","6,01","0,38"
21637,"4,647581","23,149971","22,6","104,3","-55,25","7,51","0,576"
20641,"4,423615","22,199998","22,65","112,45","-47,06","5,27","0,25"
15401,"3,309778","10,312375","22,66","147,35","-80,83","12,25","1,485"
19808,"4,247759","13,054953","22,67","114,46","-19,28","10,69","1,204"
18893,"4,049864","9,208489","22,7","93,22","-162,79","6,91","0,466"
16529,"3,547244","23,692185","22,78","160,99","-40,55","8,88","0,844"
21267,"4,562956","13,251883","22,8","101,77","-17,93","6,62","0,429"
20995,"4,502388","15,637841","22,93","107,59","-23,92","5,58","0,324"
16786,"3,600095","8,760196","22,94","25,99","23,86","12,45","1,444"
21066,"4,515881","10,751768","22,96","104,19","-10,52","7,03","0,472"
22496,"4,839981","17,202665","22,96","102,78","-29,7","7,1","0,563"
21474,"4,611312","15,869329","22,99","93,78","-23,02","6,64","0,442"
20751,"4,446738","10,871070","23,03","111,07","-16,26","9,45","1,033"
13678,"2,936663","13,913012","23,04","-82,41","-72,34","9,03","0,81"
18946,"4,060844","19,455010","23,07","119,02","-34,19","10,12","1,095"
20686,"4,431035","18,864063","23,08","110,87","-33,75","8,07","0,68"
21380,"4,588119","23,045169","23,09","-13,35","-67,89","8,91","0,77"
23214,"4,995645","15,916734","23,09","87,21","-29,19","6,75","0,45"
21152,"4,534669","5,410035","23,13","114,15","6,17","6,37","0,42"
21317,"4,576475","15,504620","23,19","100,66","-28,04","7,9","0,631"
19504,"4,178435","18,423253","23,22","123,92","-31,41","6,61","0,427"
21923,"4,714363","18,720433","23,23","103,46","-92,15","7,12","0,677"
20935,"4,489043","17,544935","23,25","104,88","-31,65","7,02","0,526"
20215,"4,331905","16,522588","23,27","121,27","-36,65","6,85","0,509"
26664,"5,667147","6,060579","23,32","54,7","-245,76","8,67","0,827"
23287,"5,009426","3,615749","23,33","10,35","-27,39","6,65","-0,053"
24292,"5,213321","16,307066","23,35","31,69","-262,46","10,55","1,23"
21123,"4,526973","17,709777","23,41","105,81","-30,97","9,53","0,987"
14211,"3,053805","22,369838","23,43","26,62","40,59","10,78","1,14"
22067,"4,746714","5,289432","23,43","-116,07","-43,76","8,09","0,864"
20130,"4,316104","19,906701","23,53","113,95","-36,39","8,62","0,745"
21543,"4,625550","15,146454","23,54","86,8","-17,98","7,53","0,597"
15724,"3,375715","17,725354","23,55","40,02","-29,15","8,83","0,882"
16641,"3,568994","17,832828","23,57","95,5","-310,56","6,14","0,891"
19207,"4,117007","15,335032","23,57","122,63","-18,96","10,49","1,18"
28122,"5,943642","10,551743","23,63","-16,57","10,15","9,48","0,722"
22505,"4,842727","15,083454","23,64","89,49","-20,65","7,73","0,74"
21762,"4,673742","16,513660","23,65","91,94","-30,69","9,47","1,096"
19481,"4,172700","12,077616","23,85","168,24","89,45","8,11","0,741"
22607,"4,863886","13,655155","23,91","106,84",-16,"6,3","0,502"
21723,"4,664159","12,728474","23,95",102,"-17,7","10,04","1,073"
17766,"3,803295","7,146240","24,02","173,16","4,87","10,85","1,34"
21280,"4,566261","15,163621","24,02","101,93","-33,75","8,48","0,847"
21186,"4,541790","4,139537","24,04","51,61","-162,12","11,03","1,51"
20834,"4,464704","24,444788","24,05","375,08","114,38","9,4","0,894"
22224,"4,780404","17,748324","24,11","96,93","-33,93","9,6","0,967"
18170,"3,886124","17,327083","24,14","143,97","-29,93","5,97","0,354"
18327,"3,918473","16,998476","24,16","148,37","-25,09","8,99","0,895"
20951,"4,492113","17,893182","24,19",107,"-33,31","8,95","0,831"
21053,"4,512999","16,148696","24,28","98,2","-22,75","6,5","0,428"
16144,"3,467312","22,023077","24,37","341,88","-321,48","11,41","1,411"
23396,"5,028951","20,829845","24,38","-65,85","-92,74","7,99","0,74"
20605,"4,413349","15,874718","24,41","102,58","-26,06","11,66","1,408"
14614,"3,145640","15,334827","24,44","68,85","-194,89","7,85","0,642"
20557,"4,404049","21,736244","24,47","119,1","-46,63","7,13","0,518"
15062,"3,234664","18,303813","24,52","-15,3","-227,78","8,12","0,624"
15374,"3,304194","9,245150","24,54","123,52","15,81","11,91","1,341"
28813,"6,082843","14,388435","24,56","84,66","-188,03","6,72","0,508"
18253,"3,904445","8,558670","24,61","238,12","-67,02","11,94","1,46"
15875,"3,407948","6,985016","24,7","-25,72","-30,67","10,28","1,28"
20978,"4,499369","16,672840","24,71","105,04","-28,33","9,08","0,865"
18018,"3,850865","23,903655","24,72","150,93","-46,61","10,17","1,16"
15020,"3,226809","7,708675","24,82","-130,88","-300,64","11,9","1,44"
19316,"4,140740","12,191840","24,9","115,35","-13,05","11,28","1,327"
21256,"4,560328","21,150854","24,98","109,3","-45,31","10,69","1,237"
28135,"5,946753","10,479253","25,08","98,61","-211,1","9,85","1,103"
16908,"3,626382","21,343174","25,23","141,55","-27,39","9,35","0,917"
18907,"4,052606","5,989305","25,24","5,52","-1,63","3,91","0,032"
18658,"3,994582","10,330402","25,42","133,06","-3,5","6,35","0,417"
20084,"4,305758","20,360547","25,45","-51,18","27,58","10,46","1,285"
21158,"4,535530","21,632358","25,55","-0,39","-2,75","7,08","0,641"
28736,"6,066376","23,007963","25,57","-39,34","-349,47","11,04","1,26"
13750,"2,950176","10,162040","25,66","-61,71","-76,05","7,9","0,604"
19554,"4,188967","5,523047","25,89","146,86",5,"5,71","0,36"
23443,"5,038974","13,910240",26,"-10,32","-100,57","7,51","0,615"
22221,"4,779327","9,017420","26,26","89,03","-16,73","7,24","0,56"
18322,"3,917066","12,485588","26,49","127,58","-9,65","10,12","1,07"
19912,"4,271826","8,719430","26,49","-85,23","-314,09","9,84","1,148"
26807,"5,692887","15,213699","26,51","74,64","-199,6","7,67","0,692"
17928,"3,834295","22,591635","26,91","155,06","-63,56","7,29","0,538"
20441,"4,379106","16,791040","26,96","173,3","4,67","7,86","0,677"
19719,"4,225862","7,716045","27,04","-3,99","4,45","5,29","0,366"
22845,"4,914924","10,150833","27,04","40,08","-128,37","4,64","0,085"
17076,"3,659333","18,384913","27,18","188,2","-193,16","8,24","0,81"
19591,"4,198951","23,636326","27,21","137,76","-54,42","9,38","1,09"
18531,"3,963138","22,924395","27,72","157,34",11,"8,78",      
22919,"4,932189","4,670427","27,78","134,42","-183,5","7,02","0,561"
18975,"4,065723","8,197269","27,8","168,35","27,98","5,45","0,371"
19767,"4,238415","12,348101","27,98","341,22","-59,45","6,74","0,677"
25873,"5,523207","12,556091",28,"172,35","-136,2","8,4","0,814"
22906,"4,928241","20,002151","28,08","173,92","-316,93","7,98","0,8"
26366,"5,615108","9,290673","28,1","96,84","-304,18","4,09","0,951"
13702,"2,940599","18,023119","28,24","281,23","-218,84","5,58","0,471"
20745,"4,445229","12,686578","28,27","123,44","-16,78","10,5","1,358"
21132,"4,529901","14,154105","28,36","-330,66",-352,"10,33","0,432"
17794,"3,809149","15,201997","28,41","95,08","-89,59","9,45","1,08"
23286,"5,009388","14,383810","28,49","40,45","52,03","6,75","0,673"
20012,"4,291100","23,468456","28,68","488,16","-289,14","11,36","1,24"
19911,"4,271248","7,159467","28,69","-90,8","-42,66","7,5","0,661"
19117,"4,098447","11,966169","29,02","216,53","17,79","10,06","1,12"
14230,"3,057960","23,061480","29,62","111,75","3,47","7,09","0,624"
21436,"4,603877","21,536545","29,69","19,29","-41,36","7,58","0,685"
16560,"3,553686","7,452864","29,74","-65,97","-70,07","11,17","1,371"
19441,"4,163708","9,305498","29,78","156,7","-2,81","10,1","1,192"
19472,"4,170571","17,368432","29,88","414,43","-152,23","9,07","1,07"
26381,"5,617357","20,730788","30,08","-79,75","-419,96","7,68","0,667"
19981,"4,285243","22,673317","30,56","117,96","-42,19","9,77","1,23"
17936,"3,835802","6,620688","30,74","59,66","-40,52","7,72","0,684"
14023,"3,010027","5,986063","30,87","698,12","-157,87","8,11","0,838"
19862,"4,259356","15,706260","31,11","112,78","-25,84","10,96","0,924"
19325,"4,141915","12,337902","31,12","154,82","-336,33","8,61","0,9"
23418,"5,032999","9,983116","31,2","17,18","-81,96","11,45","1,54"
13834,"2,968117","20,668733","31,41","234,79","-31,64","5,8","0,415"
24301,"5,214843","19,722168","31,41","366,33","-674,39","9,93","1,064"
28494,"6,014992","21,020992","31,56","-35,03","-361,03","10,02","1,23"
14258,"3,064115","6,133298","31,75","231,78","48,42","6,92","0,552"
19834,"4,252892","14,398470","31,94","118,87","-11,92","11,56","1,363"
22349,"4,811705","18,709430","32,51","190,15","-384,9","6,95","0,618"
24069,"5,171682","9,502056","32,83","56,52","-351,28","12,27","1,383"
15563,"3,341443","8,454444","34,18","228,24","2,51","9,65","1,13"
25662,"5,481008","12,550823","34,55","81,49","-218,4","6,71","0,582"
24205,"5,196236","4,403539","34,85","180,83","-137,32",7,"0,588"
19990,"4,287684","20,578591","34,87","-40,88","-61,45","4,93","0,259"
23431,"5,036064","14,081564","34,88","86,36","-405,09","8,19","0,72"
21710,"4,661836","9,872073","35,21","-11,41","-373,65","9,19","1,018"
23852,"5,127309","9,471780","35,34","-5,61","-382,35","6,15","0,625"
28066,"5,934287","13,924912","35,72","373,03","-483,84","6,6","0,65"
14729,"3,170877","12,050509","36,96","245,15","-153,65","9,38","1,15"
22715,"4,884648","22,235170","37,09","149,22","-129,31","8,78","1,019"
18097,"3,868222","22,671628","37,25",207,"-340,95","7,57","0,684"
21272,"4,563999","5,385019","37,33","-90,05","-279,27","7,92","0,779"
13601,"2,921502","16,309189","38,3","203,76","-47,24","7,41","0,749"
17336,"3,710246","17,293495","38,75","-128,77","28,38","7,07","0,659"
17207,"3,686256","3,611378","39,87","-41,66","-236,97","9,61","1,36"
16445,"3,529761","14,321593","41,67","37,91","-674,56","12,26","1,55"
23786,"5,111727","14,446235","41,7","282,67","-239,14","7,74","0,804"
13976,"3,000781","7,749752","42,66","329,79","19,67","7,97","0,926"
27111,"5,749108","9,242081","44,67","38,91","-703,76","11,35","0,699"
15099,"3,246452","8,980792","44,96","401,17","-404,84","7,83","0,861"
17496,"3,747535","11,920000","45,87","315,63","126,16","9,13","1,179"
26844,"5,699685","15,337223","46,51","78,74","-44,01","10,72","1,689"
19859,"4,258000","6,186858","47,2","-109,37","-108,35","6,32","0,57"
19855,"4,257163","6,199651","47,86","-101,62","-112,85","6,94","0,68"
18267,"3,907787","16,616054","48,36","217,11","-165,59","6,81","0,719"
21421,"4,598677","16,509301","50,09","62,78","-189,36","0,87","1,538"
15844,"3,401800","23,785027","50,54","217,18","-129,17","10,38","1,51"
25716,"5,490838","15,577293","57,5","-82,74","-126,92","10,55","1,5"
14731,"3,170964","5,908771","57,53","-128,26","-551,33","11,82","1,5"
17414,"3,731267","16,672020","58,09","155,18","-319,87","9,99","1,42"
19076,"4,088961","22,008905","59,79","172,61","-130,08","5,9","0,62"
17405,"3,729236","16,667261","61,4","158,99","-313,21","10,83","1,47"
23835,"5,124168","18,645052","63,02","536,05","18,51","4,91","0,657"
25278,"5,407073","17,383534","68,19","250,4","-7,42",5,"0,544"
25220,"5,393995","17,324119","69,76","253,35","-4,66","7,93","1,104"
21818,"4,688571","20,901512","74,13","-233,61","-254,55","8,09","1,092"
25953,"5,537405","9,820807","78,3","-177,94","-219,44","11,55","1,637"
24284,"5,211729","19,665650","78,5","275,09","238,42","10,82","1,55"
22627,"4,868258","6,476539","82,52","146,09","-310,14","11,94","1,59"
21000,"4,503495","5,298818","84,76","106,9","119,86","9,83","0,6"
20917,"4,483368","21,922702","87,17","-65,14","175,55","8,3","1,363"
26335,"5,608609","11,327866","87,9","-2,56","-57,6","8,78","1,415"
21932,"4,715494","18,958171","106,16","659,83","-1114,72","9,95","1,523"
25578,"5,466709","9,643928","115,04","-194,06","-759,52","12,48","1,653"
27913,"5,906384","20,276175","115,43","-163,17","-98,92","4,39","0,594"
22449,"4,830670","6,961276","124,6","463,44","11,62","3,19","0,484"
26857,"5,702574","12,489337","172,78","1999,05","-1570,64","11,56","1,675"
